case_id,imposing_country,hs_4digit,target_country,start_ym,start_date,end_date,date_type,regulation_type,regulation_status,is_korea_target,tariff_clean
4590,US,7227,한국,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7227,영국,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7227,스페인,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7227,이탈리아,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7227,튀르키예,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7227,남아공,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4590,US,7227,우크라이나,2018-05,2018-05-21,2028-08-01,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.85% ~ 41.10%  ·  영국 : 147.63%  ·  스페인 : 10.11% ~ 32.64%  ·  이탈리아 : 12.41% ~ 18.89%  ·  튀르키예 : 4.93% ~ 7.94%    ·  남아공 : 135.46% ~ 142.26%  ·  우크라이나 : 34.98% ~ 44.03%
4592,US,7211,중국,2017-03,2017-03-20,2028-02-14,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 251.00%
4597,US,7225,한국,2017-05,2017-05-25,2027-05-24,confirmed,상계관세,규제중,1,ㅇ 판정결과 :  0.00 ~ 7.10%* 재심 최종판정(2025.2.21)
4619,US,7210,중국,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4619,US,7210,인도,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4619,US,7210,이탈리아,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4619,US,7210,한국,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4619,US,7210,대만,2016-07,2016-07-25,2027-08-16,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.00 ~ 1.99% (재심 최종판정 : 2024.12.17)  ·  중국 : 209.97%  ·  인도 : 3.05 ~ 4.43%  ·  이탈리아 : 12.63 ~ 92.12%  ·  대만 : 10.34%
4627,US,7210,호주,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7210,일본,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7210,한국,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7210,네덜란드,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7210,튀르키예,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4627,US,7210,영국,2016-10,2016-10-03,2027-10-20,confirmed,반덤핑,규제중,1,ㅇ 판정결과  ·  한국 : 0.89 ~ 6.05% (재심 예비판정 : 2024.11.13)  ·  영국 : 33.06%  ·  네덜란드 : 3.73%  ·  튀르키예 : 4.15 ~ 6.77%  ·  일본 : 4.99 ~ 7.51%  ·  호주 : 29.58%
4628,US,7210,중국,2001-09,2001-09-28,2029-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  인도 : 36.53~44.40%  ·  인도네시아 : 47.86%  ·  태국 : 3.86~19.72%  ·  중국 : 64.20 ~ 90.83%  ·  우크라이나 : 47.86%
4628,US,7210,인도,2001-09,2001-09-28,2029-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  인도 : 36.53~44.40%  ·  인도네시아 : 47.86%  ·  태국 : 3.86~19.72%  ·  중국 : 64.20 ~ 90.83%  ·  우크라이나 : 47.86%
4628,US,7210,인도네시아,2001-09,2001-09-28,2029-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  인도 : 36.53~44.40%  ·  인도네시아 : 47.86%  ·  태국 : 3.86~19.72%  ·  중국 : 64.20 ~ 90.83%  ·  우크라이나 : 47.86%
4628,US,7210,태국,2001-09,2001-09-28,2029-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  인도 : 36.53~44.40%  ·  인도네시아 : 47.86%  ·  태국 : 3.86~19.72%  ·  중국 : 64.20 ~ 90.83%  ·  우크라이나 : 47.86%
4628,US,7210,우크라이나,2001-09,2001-09-28,2029-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  인도 : 36.53~44.40%  ·  인도네시아 : 47.86%  ·  태국 : 3.86~19.72%  ·  중국 : 64.20 ~ 90.83%  ·  우크라이나 : 47.86%
4628,US,7210,대만,2001-09,2001-09-28,2029-08-25,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  인도 : 36.53~44.40%  ·  인도네시아 : 47.86%  ·  태국 : 3.86~19.72%  ·  중국 : 64.20 ~ 90.83%  ·  우크라이나 : 47.86%
4643,US,7212,벨기에,2017-05,2017-05-25,2028-02-09,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 벨기에 : 5.40 ~ 51.78%  · 프랑스 : 6.15 ~ 148.02%   · 독일 : 5.52 ~ 22.90%  · 오스트리아 : 53.72%  · 이탈리아 : 6.08 ~ 22.19%  · 한국 : 0.00 ~ 7.10%  · 대만 : 3.62 ~ 75.42%  · 일본 : 14.79 ~ 48.67%
4643,US,7212,프랑스,2017-05,2017-05-25,2028-02-09,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 벨기에 : 5.40 ~ 51.78%  · 프랑스 : 6.15 ~ 148.02%   · 독일 : 5.52 ~ 22.90%  · 오스트리아 : 53.72%  · 이탈리아 : 6.08 ~ 22.19%  · 한국 : 0.00 ~ 7.10%  · 대만 : 3.62 ~ 75.42%  · 일본 : 14.79 ~ 48.67%
4643,US,7212,독일,2017-05,2017-05-25,2028-02-09,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 벨기에 : 5.40 ~ 51.78%  · 프랑스 : 6.15 ~ 148.02%   · 독일 : 5.52 ~ 22.90%  · 오스트리아 : 53.72%  · 이탈리아 : 6.08 ~ 22.19%  · 한국 : 0.00 ~ 7.10%  · 대만 : 3.62 ~ 75.42%  · 일본 : 14.79 ~ 48.67%
4643,US,7212,오스트리아,2017-05,2017-05-25,2028-02-09,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 벨기에 : 5.40 ~ 51.78%  · 프랑스 : 6.15 ~ 148.02%   · 독일 : 5.52 ~ 22.90%  · 오스트리아 : 53.72%  · 이탈리아 : 6.08 ~ 22.19%  · 한국 : 0.00 ~ 7.10%  · 대만 : 3.62 ~ 75.42%  · 일본 : 14.79 ~ 48.67%
4643,US,7212,이탈리아,2017-05,2017-05-25,2028-02-09,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 벨기에 : 5.40 ~ 51.78%  · 프랑스 : 6.15 ~ 148.02%   · 독일 : 5.52 ~ 22.90%  · 오스트리아 : 53.72%  · 이탈리아 : 6.08 ~ 22.19%  · 한국 : 0.00 ~ 7.10%  · 대만 : 3.62 ~ 75.42%  · 일본 : 14.79 ~ 48.67%
4643,US,7212,한국,2017-05,2017-05-25,2028-02-09,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 벨기에 : 5.40 ~ 51.78%  · 프랑스 : 6.15 ~ 148.02%   · 독일 : 5.52 ~ 22.90%  · 오스트리아 : 53.72%  · 이탈리아 : 6.08 ~ 22.19%  · 한국 : 0.00 ~ 7.10%  · 대만 : 3.62 ~ 75.42%  · 일본 : 14.79 ~ 48.67%
4643,US,7212,대만,2017-05,2017-05-25,2028-02-09,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 벨기에 : 5.40 ~ 51.78%  · 프랑스 : 6.15 ~ 148.02%   · 독일 : 5.52 ~ 22.90%  · 오스트리아 : 53.72%  · 이탈리아 : 6.08 ~ 22.19%  · 한국 : 0.00 ~ 7.10%  · 대만 : 3.62 ~ 75.42%  · 일본 : 14.79 ~ 48.67%
4643,US,7212,일본,2017-05,2017-05-25,2028-02-09,confirmed,반덤핑,규제중,1,ㅇ 판정결과  · 벨기에 : 5.40 ~ 51.78%  · 프랑스 : 6.15 ~ 148.02%   · 독일 : 5.52 ~ 22.90%  · 오스트리아 : 53.72%  · 이탈리아 : 6.08 ~ 22.19%  · 한국 : 0.00 ~ 7.10%  · 대만 : 3.62 ~ 75.42%  · 일본 : 14.79 ~ 48.67%
4710,US,7219,남아공,1999-05,1999-05-11,2027-08-03,confirmed,상계관세,규제중,0,ㅇ 판정결과  ·  남아공 : 3.95%
4711,US,7211,중국,2003-10,2003-10-21,2026-06-30,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 17.33 ~ 128.59%
4712,US,7208,인도,2001-10,2001-10-03,2029-11-11,confirmed,상계관세,규제중,0,ㅇ 판정결과  ·  인도 : 336.62 ~ 360.23%  .  인도네시아 : 10.21%  .  태국 : 2.38%
4712,US,7208,인도네시아,2001-10,2001-10-03,2029-11-11,confirmed,상계관세,규제중,0,ㅇ 판정결과  ·  인도 : 336.62 ~ 360.23%  .  인도네시아 : 10.21%  .  태국 : 2.38%
4712,US,7208,태국,2001-10,2001-10-03,2029-11-11,confirmed,상계관세,규제중,0,ㅇ 판정결과  ·  인도 : 336.62 ~ 360.23%  .  인도네시아 : 10.21%  .  태국 : 2.38%
4734,US,7212,남아공,2017-02,2017-02-01,2028-02-09,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  남아공 : 87.72 ~ 94.14%  ·  튀르키예 : 42.02 ~ 50% * 2023.2.10 : 일몰재심 후 연장 결정
4734,US,7212,튀르키예,2017-02,2017-02-01,2028-02-09,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  남아공 : 87.72 ~ 94.14%  ·  튀르키예 : 42.02 ~ 50% * 2023.2.10 : 일몰재심 후 연장 결정
4735,US,7212,중국,2017-03,2017-03-20,2028-02-09,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 68.27%
4849,US,7210,호주,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) :   · 호주 : 45.86 ~ 51.79%  · 브라질 : 52.03 ~ 107.67%  · 캐나다 : 19.73 ~ 52.08%  · 멕시코 : 27.46 ~ 41.94%  · 네덜란드 : 12.70 ~ 20.51%  · 남아공 : 53.81 ~ 53.86%  · 대만 : 67.81%  · 튀르키예 : 18.30 ~ 34.59%  · 남아공 : 77.09 ~ 78.53%  · 베트남 : 195.23%
4849,US,7210,브라질,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) :   · 호주 : 45.86 ~ 51.79%  · 브라질 : 52.03 ~ 107.67%  · 캐나다 : 19.73 ~ 52.08%  · 멕시코 : 27.46 ~ 41.94%  · 네덜란드 : 12.70 ~ 20.51%  · 남아공 : 53.81 ~ 53.86%  · 대만 : 67.81%  · 튀르키예 : 18.30 ~ 34.59%  · 남아공 : 77.09 ~ 78.53%  · 베트남 : 195.23%
4849,US,7210,캐나다,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) :   · 호주 : 45.86 ~ 51.79%  · 브라질 : 52.03 ~ 107.67%  · 캐나다 : 19.73 ~ 52.08%  · 멕시코 : 27.46 ~ 41.94%  · 네덜란드 : 12.70 ~ 20.51%  · 남아공 : 53.81 ~ 53.86%  · 대만 : 67.81%  · 튀르키예 : 18.30 ~ 34.59%  · 남아공 : 77.09 ~ 78.53%  · 베트남 : 195.23%
4849,US,7210,멕시코,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) :   · 호주 : 45.86 ~ 51.79%  · 브라질 : 52.03 ~ 107.67%  · 캐나다 : 19.73 ~ 52.08%  · 멕시코 : 27.46 ~ 41.94%  · 네덜란드 : 12.70 ~ 20.51%  · 남아공 : 53.81 ~ 53.86%  · 대만 : 67.81%  · 튀르키예 : 18.30 ~ 34.59%  · 남아공 : 77.09 ~ 78.53%  · 베트남 : 195.23%
4849,US,7210,네덜란드,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) :   · 호주 : 45.86 ~ 51.79%  · 브라질 : 52.03 ~ 107.67%  · 캐나다 : 19.73 ~ 52.08%  · 멕시코 : 27.46 ~ 41.94%  · 네덜란드 : 12.70 ~ 20.51%  · 남아공 : 53.81 ~ 53.86%  · 대만 : 67.81%  · 튀르키예 : 18.30 ~ 34.59%  · 남아공 : 77.09 ~ 78.53%  · 베트남 : 195.23%
4849,US,7210,남아공,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) :   · 호주 : 45.86 ~ 51.79%  · 브라질 : 52.03 ~ 107.67%  · 캐나다 : 19.73 ~ 52.08%  · 멕시코 : 27.46 ~ 41.94%  · 네덜란드 : 12.70 ~ 20.51%  · 남아공 : 53.81 ~ 53.86%  · 대만 : 67.81%  · 튀르키예 : 18.30 ~ 34.59%  · 남아공 : 77.09 ~ 78.53%  · 베트남 : 195.23%
4849,US,7210,튀르키예,2024-09,2024-09-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) :   · 호주 : 45.86 ~ 51.79%  · 브라질 : 52.03 ~ 107.67%  · 캐나다 : 19.73 ~ 52.08%  · 멕시코 : 27.46 ~ 41.94%  · 네덜란드 : 12.70 ~ 20.51%  · 남아공 : 53.81 ~ 53.86%  · 대만 : 67.81%  · 튀르키예 : 18.30 ~ 34.59%  · 남아공 : 77.09 ~ 78.53%  · 베트남 : 195.23%
4850,US,7210,브라질,2024-09,2024-09-26,,investigating,상계관세,조사중,0,ㅇ 판정결과(잠정) :   · 브라질 : 0.33(de minimis) ~ 1.72%  · 캐나다 : 1.21 ~ 41.40%  · 멕시코 : 0.00 ~ 1.56%  · 베트남 : 0.00 ~ 140.05%
4850,US,7210,캐나다,2024-09,2024-09-26,,investigating,상계관세,조사중,0,ㅇ 판정결과(잠정) :   · 브라질 : 0.33(de minimis) ~ 1.72%  · 캐나다 : 1.21 ~ 41.40%  · 멕시코 : 0.00 ~ 1.56%  · 베트남 : 0.00 ~ 140.05%
4850,US,7210,멕시코,2024-09,2024-09-26,,investigating,상계관세,조사중,0,ㅇ 판정결과(잠정) :   · 브라질 : 0.33(de minimis) ~ 1.72%  · 캐나다 : 1.21 ~ 41.40%  · 멕시코 : 0.00 ~ 1.56%  · 베트남 : 0.00 ~ 140.05%
4850,US,7210,베트남,2024-09,2024-09-26,,investigating,상계관세,조사중,0,ㅇ 판정결과(잠정) :   · 브라질 : 0.33(de minimis) ~ 1.72%  · 캐나다 : 1.21 ~ 41.40%  · 멕시코 : 0.00 ~ 1.56%  · 베트남 : 0.00 ~ 140.05%
4892,VN,7209,중국,2020-12,2020-12-28,2025-12-27,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 4.43 ~ 25.22%
4902,VN,7212,중국,2019-10,2019-10-24,2029-10-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 4.95 ~ 19.25%  ·  중국 : 2.56 ~ 34.27%* 2024.10.24: 일몰재심 후 규제연장 결정(~2029.10.23)
4902,VN,7212,한국,2019-10,2019-10-24,2029-10-23,confirmed,반덤핑,규제중,1,ㅇ 판정결과   ·  한국 : 4.95 ~ 19.25%  ·  중국 : 2.56 ~ 34.27%* 2024.10.24: 일몰재심 후 규제연장 결정(~2029.10.23)
4910,VN,7226,한국,2024-06,2024-06-14,,investigating,반덤핑,조사중,1,
4910,VN,7226,중국,2024-06,2024-06-14,,investigating,반덤핑,조사중,1,
4911,VN,7208,중국,2024-07,2024-07-26,,investigating,반덤핑,조사중,0,ㅇ 판정결과(잠정) : 19.38~27.83% * 잠정관세 결정일: 2025.2.21 * 잠정관세 부과기간 : 2025.3.8~2025.7.6
129,EU,7212,러시아,2022-08,2022-08-13,2027-08-13,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  러시아 : 10.3~37.4%  ·  튀르키예 : 2.4 ~ 11%
129,EU,7212,튀르키예,2022-08,2022-08-13,2027-08-13,confirmed,반덤핑,규제중,0,ㅇ 판정결과  ·  러시아 : 10.3~37.4%  ·  튀르키예 : 2.4 ~ 11%
130,EU,7226,중국,2016-08,2016-08-04,2027-10-28,confirmed,반덤핑,규제중,0,"ㅇ 판정결과   ·  중국 : 19.7 ~ 22.1%  ·  러시아 : 18.7 ~ 36.1% * 2019.2.2~2024.6.30에는 SG 관세율(25%) 적용, 이보다 높은 경우 차액 적용(EU 2019/1382 부속서 2)"
130,EU,7226,러시아,2016-08,2016-08-04,2027-10-28,confirmed,반덤핑,규제중,0,"ㅇ 판정결과   ·  중국 : 19.7 ~ 22.1%  ·  러시아 : 18.7 ~ 36.1% * 2019.2.2~2024.6.30에는 SG 관세율(25%) 적용, 이보다 높은 경우 차액 적용(EU 2019/1382 부속서 2)"
147,EU,7227,중국,2021-10,2021-10-14,2026-10-14,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 7.9 ~ 24.0% *  2021.10.14 : 일몰재심후 5년 연장 결정
152,EU,7220,인도,2022-03,2022-03-16,2027-03-17,confirmed,상계관세,규제중,0,ㅇ 판정결과   ·  인도 : 4.3 ~ 7.5%  ·  인도네시아 : 0 ~ 21.4%
152,EU,7220,인도네시아,2022-03,2022-03-16,2027-03-17,confirmed,상계관세,규제중,0,ㅇ 판정결과   ·  인도 : 4.3 ~ 7.5%  ·  인도네시아 : 0 ~ 21.4%
156,EU,7220,인도,2021-11,2021-11-19,2026-11-19,confirmed,반덤핑,규제중,0,ㅇ 판정결과  · 인도 : 10.0 ~ 35.3%  · 인도네시아 : 9.3 ~ 20.2%
156,EU,7220,인도네시아,2021-11,2021-11-19,2026-11-19,confirmed,반덤핑,규제중,0,ㅇ 판정결과  · 인도 : 10.0 ~ 35.3%  · 인도네시아 : 9.3 ~ 20.2%
158,EU,7220,중국,2021-09,2021-09-17,2026-09-17,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 24.4 ~ 25.3%  ·  대만 : 0 ~ 6.8%
158,EU,7220,대만,2021-09,2021-09-17,2026-09-17,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  중국 : 24.4 ~ 25.3%  ·  대만 : 0 ~ 6.8%
176,EU,7208,튀르키예,2021-07,2021-07-08,2026-07-07,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 4.7 ~ 7.3%
201,EU,7208,브라질,2017-04,2017-04-06,2028-12-14,confirmed,반덤핑,규제중,0,"ㅇ 판정결과   ·  브라질 : 53.4 ~ 63.0%  ·  이란 : 57.5%  ·  러시아 : 17.6 ~ 96.5% * EU 철강 SG 시행기간(2019.2.2~2024.6.30)에는 SG 관세율(25%) 적용, 이보다 높은 경우 차액 적용(EU 2019/1382 부속서 2) * 일몰재심후 규제 연장(2023.12.14~)"
201,EU,7208,이란,2017-04,2017-04-06,2028-12-14,confirmed,반덤핑,규제중,0,"ㅇ 판정결과   ·  브라질 : 53.4 ~ 63.0%  ·  이란 : 57.5%  ·  러시아 : 17.6 ~ 96.5% * EU 철강 SG 시행기간(2019.2.2~2024.6.30)에는 SG 관세율(25%) 적용, 이보다 높은 경우 차액 적용(EU 2019/1382 부속서 2) * 일몰재심후 규제 연장(2023.12.14~)"
201,EU,7208,러시아,2017-04,2017-04-06,2028-12-14,confirmed,반덤핑,규제중,0,"ㅇ 판정결과   ·  브라질 : 53.4 ~ 63.0%  ·  이란 : 57.5%  ·  러시아 : 17.6 ~ 96.5% * EU 철강 SG 시행기간(2019.2.2~2024.6.30)에는 SG 관세율(25%) 적용, 이보다 높은 경우 차액 적용(EU 2019/1382 부속서 2) * 일몰재심후 규제 연장(2023.12.14~)"
202,EU,7208,중국,2017-04,2017-04-06,2028-06-09,confirmed,반덤핑,규제중,0,ㅇ 판정결과 : 0 ~ 31.3%
203,EU,7208,중국,2017-06,2017-06-09,2028-06-09,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 4.6 ~ 35.9%
253,EU,7208,이집트,2024-08,2024-08-08,,investigating,반덤핑,조사중,0,"ㅇ 판정결과(잠정,사전고지) :   · 이집트: 15.6%  · 일본: 6.9~33%  · 베트남: 12.1%*인도는 반덤핑 무혐의 판정*2025.3.14: 잠정 관세에 대한 사전 고지 발표, 잠정 관세율만 발표되었으며 아직 잠정 관세 미 부과 단계, 향후 잠정 관세 부과에 대해 추가 발표 예정 "
253,EU,7208,인도,2024-08,2024-08-08,,investigating,반덤핑,조사중,0,"ㅇ 판정결과(잠정,사전고지) :   · 이집트: 15.6%  · 일본: 6.9~33%  · 베트남: 12.1%*인도는 반덤핑 무혐의 판정*2025.3.14: 잠정 관세에 대한 사전 고지 발표, 잠정 관세율만 발표되었으며 아직 잠정 관세 미 부과 단계, 향후 잠정 관세 부과에 대해 추가 발표 예정 "
253,EU,7208,일본,2024-08,2024-08-08,,investigating,반덤핑,조사중,0,"ㅇ 판정결과(잠정,사전고지) :   · 이집트: 15.6%  · 일본: 6.9~33%  · 베트남: 12.1%*인도는 반덤핑 무혐의 판정*2025.3.14: 잠정 관세에 대한 사전 고지 발표, 잠정 관세율만 발표되었으며 아직 잠정 관세 미 부과 단계, 향후 잠정 관세 부과에 대해 추가 발표 예정 "
253,EU,7208,베트남,2024-08,2024-08-08,,investigating,반덤핑,조사중,0,"ㅇ 판정결과(잠정,사전고지) :   · 이집트: 15.6%  · 일본: 6.9~33%  · 베트남: 12.1%*인도는 반덤핑 무혐의 판정*2025.3.14: 잠정 관세에 대한 사전 고지 발표, 잠정 관세율만 발표되었으며 아직 잠정 관세 미 부과 단계, 향후 잠정 관세 부과에 대해 추가 발표 예정 "
760,CA,7211,한국,2018-12,2018-12-21,2029-04-11,confirmed,상계관세,규제중,1,"ㅇ 판정결과  ·  중국 : 506 Renminbi/ t  ·  한국 : 86,733 Won/ t  ·  베트남 : 2,607,988 Dong/ t * 일몰재심후 규제 5년 연장 결정(2024.4.12~)"
760,CA,7211,중국,2018-12,2018-12-21,2029-04-11,confirmed,상계관세,규제중,1,"ㅇ 판정결과  ·  중국 : 506 Renminbi/ t  ·  한국 : 86,733 Won/ t  ·  베트남 : 2,607,988 Dong/ t * 일몰재심후 규제 5년 연장 결정(2024.4.12~)"
760,CA,7211,베트남,2018-12,2018-12-21,2029-04-11,confirmed,상계관세,규제중,1,"ㅇ 판정결과  ·  중국 : 506 Renminbi/ t  ·  한국 : 86,733 Won/ t  ·  베트남 : 2,607,988 Dong/ t * 일몰재심후 규제 5년 연장 결정(2024.4.12~)"
762,CA,7212,튀르키예,2020-11,2020-11-17,2025-11-16,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  튀르키예 : 26.1%  ·  베트남: 71.1%
762,CA,7212,베트남,2020-11,2020-11-17,2025-11-16,confirmed,반덤핑,규제중,0,ㅇ 판정결과   ·  튀르키예 : 26.1%  ·  베트남: 71.1%
763,CA,7212,튀르키예,2020-11,2020-11-17,2025-11-16,confirmed,상계관세,규제중,0,ㅇ 판정결과 : 200.46TL/t
